# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	5794
#@/user_id	32c9a853-ebe4-49e9-ac71-f12fd2996abe
a 	吖	c=2 d=0.00608616 t=5794
zhai 	宅	c=1 d=0.000112226 t=5794
zhan 	戰	c=1 d=0.00272578 t=5794
zhan 	站	c=2 d=0.00269866 t=5794
zhan lve 	戰略	c=1 d=0.0257325 t=5794
zhan shi 	展示	c=1 d=0.315058 t=5794
zhan shu 	戰術	c=1 d=0.0261214 t=5794
zhang 	帳	c=1 d=6.94669e-09 t=5794
zhang 	張	c=5 d=0.000156977 t=5794
zhang 	漲	c=1 d=0.00260584 t=5794
zhang hao 	帳號	c=2 d=2.95591e-06 t=5794
zhang hao mi ma 	帳號密碼	c=1 d=6.96586e-12 t=5794
zhang hu 	賬戶	c=14 d=0.00103853 t=5794
zhang hu guan li 	賬戶管理	c=1 d=1.79158e-07 t=5794
zhao 	找	c=9 d=0.00640302 t=5794
zhao 	照	c=1 d=2.77461e-06 t=5794
zhao 	着	c=1 d=5.27472e-05 t=5794
zhao bu dao 	找不到	c=2 d=3.55347e-05 t=5794
zhao dao 	找到	c=3 d=0.00252936 t=5794
zhao dao le 	找到了	c=2 d=1.96835e-11 t=5794
zhao ge 	找個	c=1 d=1.63793e-11 t=5794
zhao gong zuo 	找工作	c=1 d=4.47469e-11 t=5794
zhao hang 	招行	c=1 d=0.000236397 t=5794
zhao huan 	召喚	c=0 d=4.73992e-13 t=5794
zhao huan shi 	召喚師	c=1 d=4.76368e-12 t=5794
zhao hui 	找回	c=1 d=2.87344e-06 t=5794
zhao ni 	找你	c=1 d=3.08284e-10 t=5794
zhao pian 	照片	c=1 d=0.00184551 t=5794
zhe 	着	c=3 d=0.376653 t=5794
zhe 	者	c=4 d=0.252903 t=5794
zhe 	這	c=5 d=0.0153148 t=5794
zhe dang 	遮擋	c=1 d=7.9906e-09 t=5794
zhe ge 	這個	c=13 d=0.0687992 t=5794
zhe ji 	這幾	c=1 d=9.81033e-11 t=5794
zhe ji tian 	這幾天	c=2 d=7.61797e-06 t=5794
zhe jiang 	浙江	c=1 d=0.677057 t=5794
zhe le 	者了	c=1 d=0.00557201 t=5794
zhe li 	這裏	c=3 d=3.03591e-06 t=5794
zhe me 	這麼	c=7 d=0.00133474 t=5794
zhe me ke 	這麼課	c=1 d=2.93858e-05 t=5794
zhe shi 	這是	c=1 d=2.3465e-05 t=5794
zhe tian qi 	這天氣	c=1 d=6.0548e-10 t=5794
zhe xing qi 	這星期	c=2 d=4.64537e-06 t=5794
zhe yang 	這樣	c=8 d=8.31329e-05 t=5794
zhe yao 	折腰	c=1 d=8.24158e-12 t=5794
zhe zhou 	這周	c=2 d=0.000642592 t=5794
zhen 	真	c=5 d=0.0281867 t=5794
zhen bu le 	真不了	c=1 d=3.80388e-12 t=5794
zhen de 	真的	c=1 d=9.01091e-11 t=5794
zhen jing 	真經	c=0 d=3.30468e-05 t=5794
zhen shi 	真實	c=2 d=0.133084 t=5794
zhen suo 	診所	c=1 d=1.74372e-12 t=5794
zheng fu 	征服	c=1 d=3.75567e-09 t=5794
zheng ge 	整個	c=4 d=1.28199e-06 t=5794
zheng jin 	正緊	c=0 d=8.17034e-07 t=5794
zheng jin shi 	正緊是	c=1 d=8.21129e-06 t=5794
zheng juan 	證卷	c=1 d=5.57675e-13 t=5794
zheng que 	正確	c=3 d=1.00046 t=5794
zheng shu 	整數	c=1 d=0.33454 t=5794
zheng xing 	整形	c=1 d=0.360595 t=5794
zheng zai 	正在	c=2 d=1.46445e-08 t=5794
zhi 	之	c=7 d=0.0147921 t=5794
zhi 	只	c=4 d=0.528941 t=5794
zhi 	執	c=1 d=0.748264 t=5794
zhi 	志	c=1 d=8.65611e-09 t=5794
zhi 	至	c=3 d=9.43057e-07 t=5794
zhi 	致	c=1 d=1.86533e-11 t=5794
zhi bo 	直播	c=2 d=2.55094e-09 t=5794
zhi bu 	織布	c=1 d=5.92059e-11 t=5794
zhi bu guo 	只不過	c=2 d=9.49258e-06 t=5794
zhi chi 	支持	c=3 d=0.014896 t=5794
zhi dao 	之道	c=1 d=0.011109 t=5794
zhi dao 	指導	c=3 d=0.281259 t=5794
zhi dao 	知道	c=13 d=0.00295482 t=5794
zhi de 	值得	c=0 d=9.95351e-06 t=5794
zhi de mai 	值得買	c=2 d=0.000205725 t=5794
zhi du 	只讀	c=1 d=8.87524e-09 t=5794
zhi fu 	支付	c=1 d=0.0219278 t=5794
zhi fu bao 	支付寶	c=1 d=9.66263e-09 t=5794
zhi hou 	之後	c=2 d=1.57937e-07 t=5794
zhi hu 	知乎	c=1 d=0.00108628 t=5794
zhi jie 	直接	c=2 d=0.000129728 t=5794
zhi jie ei 	直接誒	c=1 d=1.28779e-05 t=5794
zhi liang 	質量	c=1 d=0.0380064 t=5794
zhi qian 	之前	c=5 d=0.0711457 t=5794
zhi shi 	只是	c=2 d=0.000161662 t=5794
zhi shi 	知識	c=1 d=0.255381 t=5794
zhi xi wang 	至希望	c=1 d=9.95521e-07 t=5794
zhi ye 	職業	c=1 d=0.000485661 t=5794
zhi you 	只有	c=4 d=0.0020601 t=5794
zhi yuan 	支援	c=1 d=2.91687e-06 t=5794
zhi ze 	指責	c=1 d=0.0119145 t=5794
zhi zhao 	直照	c=1 d=2.17244e-10 t=5794
zhi zuo 	只做	c=1 d=0.463013 t=5794
zhong 	中	c=14 d=0.52068 t=5794
zhong 	衆	c=1 d=5.43721e-09 t=5794
zhong 	重	c=2 d=1.41059e-10 t=5794
zhong cai 	仲裁	c=1 d=0.0146986 t=5794
zhong guan cun 	中關村	c=1 d=4.48398e-06 t=5794
zhong guo 	中國	c=3 d=9.70776e-05 t=5794
zhong shu 	中暑	c=1 d=1.41343e-12 t=5794
zhong wang 	中網	c=1 d=1.38809e-05 t=5794
zhong wen 	中文	c=5 d=0.711856 t=5794
zhong wu 	中午	c=2 d=0.00135358 t=5794
zhong xin 	中心	c=9 d=0.00815782 t=5794
zhong xue 	中學	c=1 d=0.451581 t=5794
zhong yu 	終於	c=3 d=3.03319e-05 t=5794
zhou 	周	c=8 d=0.000769323 t=5794
zhou qi 	週期	c=1 d=0.045502 t=5794
zhou yi 	周一	c=15 d=0.688449 t=5794
zhou yi 	周軼	c=2 d=0.00180546 t=5794
zhu 	主	c=2 d=8.07498e-07 t=5794
zhu 	住	c=5 d=0.029159 t=5794
zhu 	朱	c=1 d=3.37316e-10 t=5794
zhu 	煮	c=1 d=6.31821e-11 t=5794
zhu 	豬	c=1 d=4.44012e-08 t=5794
zhu fan 	煮飯	c=3 d=0.00402883 t=5794
zhu fan le 	煮飯了	c=1 d=1.52274e-06 t=5794
zhu rou 	豬肉	c=2 d=4.51556e-08 t=5794
zhu shi 	註釋	c=2 d=0.22782 t=5794
zhu ti 	主題	c=2 d=1.67056 t=5794
zhu yin 	朱茵	c=1 d=3.42414e-10 t=5794
zhua qu 	抓取	c=1 d=3.38892e-06 t=5794
zhuan 	傳	c=3 d=0.000697401 t=5794
zhuan 	專	c=2 d=0.000296045 t=5794
zhuan 	賺	c=2 d=9.37897e-07 t=5794
zhuan 	轉	c=4 d=0.974292 t=5794
zhuan guo 	賺過	c=1 d=3.6902e-08 t=5794
zhuan jia 	專家	c=1 d=0.000143382 t=5794
zhuan tai 	轉檯	c=1 d=8.61148e-07 t=5794
zhuan wan 	轉彎	c=1 d=0.000133021 t=5794
zhuan ye 	專業	c=2 d=1.89938e-12 t=5794
zhuan zhu 	專注	c=1 d=0.0858632 t=5794
zhuang 	裝	c=1 d=0.000103081 t=5794
zhuang tai 	狀態	c=4 d=1.20376e-06 t=5794
zhui 	墜	c=1 d=0.0130365 t=5794
zhui jia 	追加	c=1 d=2.69261e-06 t=5794
zhun bei 	準備	c=4 d=0.265856 t=5794
zhuo mian 	桌面	c=1 d=2.65984e-09 t=5794
zhuo zi 	鐲子	c=1 d=7.5996e-07 t=5794
zi 	子	c=1 d=0.65377 t=5794
zi 	字	c=1 d=0.00848038 t=5794
zi a 	子啊	c=1 d=1.07565e-05 t=5794
zi cai dan 	子菜單	c=1 d=1.51175e-09 t=5794
zi chuang kou 	子窗口	c=1 d=2.91033e-09 t=5794
zi dian 	字典	c=1 d=3.02859e-07 t=5794
zi ding yi 	自定義	c=1 d=1.45247e-09 t=5794
zi dong 	自動	c=1 d=0.0804596 t=5794
zi dong hua 	自動化	c=2 d=0.116494 t=5794
zi fu chuan 	字符串	c=2 d=5.43941e-06 t=5794
zi hao 	字號	c=1 d=1 t=5794
zi ji 	子集	c=1 d=8.44239e-09 t=5794
zi ji 	自己	c=11 d=0.732662 t=5794
zi jin 	資金	c=2 d=1.89388e-07 t=5794
zi ran 	自然	c=1 d=0.162838 t=5794
zi sha 	紫砂	c=0 d=2.78227e-10 t=5794
zi sha hu 	紫砂壺	c=1 d=2.79621e-09 t=5794
zi ti 	字體	c=3 d=2.53108 t=5794
zi wai xian 	紫外線	c=1 d=2.18333e-10 t=5794
zi xin 	自信	c=1 d=0.0599047 t=5794
zi xuan 	自選	c=0 d=3.30524e-07 t=5794
zi xuan gu 	自選股	c=2 d=7.27892e-06 t=5794
zi yuan 	資源	c=3 d=4.09365e-07 t=5794
zi zhang hu 	子賬戶	c=1 d=3.44963e-09 t=5794
zong 	綜	c=1 d=0.00918669 t=5794
zong gong 	總共	c=1 d=9.00784e-07 t=5794
zong jie 	總結	c=5 d=0.00440582 t=5794
zong shi 	總是	c=2 d=0.000357996 t=5794
zong shi he 	總是和	c=1 d=1.17471e-12 t=5794
zong yi 	綜藝	c=2 d=0.000278804 t=5794
zou 	走	c=6 d=0.00306759 t=5794
zou jin lai 	走進來	c=1 d=5.98009e-11 t=5794
zu 	租	c=2 d=3.72113e-08 t=5794
zu 	組	c=2 d=2.52242e-07 t=5794
zu jin 	租金	c=1 d=1.84168e-08 t=5794
zu zhi jie gou 	組織結構	c=1 d=5.06962e-09 t=5794
zui 	最	c=1 d=0.135335 t=5794
zui 	罪	c=2 d=0.134671 t=5794
zui bei 	最被	c=1 d=0.264477 t=5794
zui duo 	最多	c=1 d=8.81118e-12 t=5794
zui jia 	最佳	c=1 d=0.119433 t=5794
zui jin 	最近	c=6 d=6.37455e-08 t=5794
zui tong ku 	最痛苦	c=1 d=3.63526e-08 t=5794
zui xin 	最新	c=2 d=0.0511256 t=5794
zui zhong 	最終	c=1 d=0.0143357 t=5794
zuo 	做	c=20 d=0.87827 t=5794
zuo bu dao 	做不到	c=1 d=0.585669 t=5794
zuo chong 	座充	c=1 d=3.64529e-11 t=5794
zuo chu 	作出	c=1 d=0.0149956 t=5794
zuo chu 	做出	c=1 d=0.0150707 t=5794
zuo dao 	做到	c=2 d=0.0254765 t=5794
zuo ge 	做個	c=1 d=1.26926e-11 t=5794
zuo le 	做了	c=1 d=5.53273e-08 t=5794
zuo shen me 	做什麼	c=1 d=7.69454e-06 t=5794
zuo shi 	做事	c=1 d=0.0118551 t=5794
zuo si 	作死	c=1 d=0.00017956 t=5794
zuo tian 	昨天	c=1 d=5.42502e-12 t=5794
zuo yi ge 	做一個	c=2 d=2.68873e-09 t=5794
zuo you 	左右	c=2 d=0.000177903 t=5794
zuo zhe 	作者	c=1 d=0.000154549 t=5794
